timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_btc,avg_fee_btc,total_size_used_mb,unique_active_wallets,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-08-28 01:00:00,59409.9149,10664.7519,630974423.35,78385,37542.1944,5.27e-06,19.2635,34866,1170330756912.75,59980.3784,61836.2806,0,short MA (6h) is below long MA (24h) → no buy signal,60664.0446,61592.27,-928.2254,-656.0793,-272.1461,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.5764,activity surge,61594.55484999999,1256.534131404384,64107.6231,59081.4866,within band (normal range),0.004807,slight increase
2024-08-28 02:00:00,59380.1541,6492.1385,385300465.85,25667,23233.1166,9.24e-06,7.9234,30195,1172430514501.68,59564.4278,61687.5932,0,short MA (6h) is below long MA (24h) → no buy signal,60466.523,61428.4095,-961.8865,-717.2407,-244.6458,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8249,normal activity,61424.01444,1315.6783663635197,64055.3712,58792.6577,within band (normal range),-0.000501,no significant change
2024-08-28 03:00:00,59669.6007,5856.4025,348642234.45,17591,34080.5585,1.255e-05,6.7473,31125,1171376026612.45,59435.0628,61548.9165,0,short MA (6h) is below long MA (24h) → no buy signal,60343.9196,61298.1274,-954.2078,-764.6341,-189.5737,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5603,low activity,61261.657920000005,1322.114603340331,63905.8871,58617.4287,within band (normal range),0.004874,slight increase
2024-08-28 04:00:00,59368.0229,6150.5567,366252069.32,12430,12768.187,1.5e-05,5.5288,19004,1176547915268.97,59404.874,61394.9537,0,short MA (6h) is below long MA (24h) → no buy signal,60193.7816,61155.1567,-961.3751,-803.9823,-157.3928,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.392,low activity,61088.615190000004,1332.637948065594,63753.8911,58423.3393,within band (normal range),-0.005054,slight decrease
2024-08-28 05:00:00,59329.1493,5888.1916,349851114.31,15711,23637.3912,1.451e-05,6.3646,35608,1171225636317.67,59380.428,61234.9177,0,short MA (6h) is below long MA (24h) → no buy signal,60060.7613,61019.8969,-959.1356,-835.013,-124.1226,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.4934,low activity,60920.248415,1331.5223228497512,63583.2931,58257.2038,within band (normal range),-0.000655,no significant change
2024-08-28 06:00:00,59228.5912,4876.643,289082998.4,32579,34046.3345,8.71e-06,9.7365,30480,1171200866925.94,59397.5722,61086.4855,0,short MA (6h) is below long MA (24h) → no buy signal,59932.7351,60887.2076,-954.4725,-858.9049,-95.5676,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0022,normal activity,60764.37065999999,1338.2754828751958,63440.9216,58087.8197,within band (normal range),-0.001695,no significant change
2024-08-28 07:00:00,58648.5609,10870.9748,640613899.34,62430,60471.8014,7.76e-06,17.8438,45011,1167732587041.53,59270.6798,60908.6451,0,short MA (6h) is below long MA (24h) → no buy signal,59735.1698,60721.3819,-986.2121,-884.3663,-101.8458,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.8325,activity surge,60575.186160000005,1357.3902017814464,63289.9666,57860.4058,within band (normal range),-0.009793,slight decrease
2024-08-28 08:00:00,59274.8093,9129.6869,538570888.04,6862,20312.4842,2.021e-05,3.2724,21088,1162234040412.03,59253.1224,60760.5589,0,short MA (6h) is below long MA (24h) → no buy signal,59664.3451,60614.2284,-949.8833,-897.4697,-52.4136,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.2007,low activity,60416.94624,1312.3255752074256,63041.5974,57792.2951,within band (normal range),0.010678,significant increase
2024-08-28 09:00:00,60212.4111,10918.7691,651149177.96,39867,72116.0982,1.1e-05,15.4177,53240,1170816219829.79,59343.5908,60657.0559,0,short MA (6h) is below long MA (24h) → no buy signal,59748.663,60584.4641,-835.8011,-885.136,49.3349,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1247,normal activity,60314.976725,1239.4598869765534,62793.8965,57836.057,within band (normal range),0.015818,significant increase
2024-08-28 10:00:00,59789.2772,7505.2767,449891842.61,38315,83337.1299,8.43e-06,11.5221,33522,1178532192382.2,59413.7998,60550.5197,0,short MA (6h) is below long MA (24h) → no buy signal,59754.9113,60525.5614,-770.6501,-862.2388,91.5887,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.058,normal activity,60211.579475,1189.2716584958814,62590.1228,57833.0362,within band (normal range),-0.007027,slight decrease
2024-08-28 11:00:00,59968.0312,5035.1754,302070878.83,15628,29133.2387,1.753e-05,6.7407,36355,1184089157073.0,59520.2802,60447.8438,0,short MA (6h) is below long MA (24h) → no buy signal,59787.699,60484.2629,-696.5639,-829.1038,132.5399,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4371,low activity,60124.46594,1136.3456194907822,62397.1572,57851.7747,within band (normal range),0.00299,slight increase
2024-08-28 12:00:00,59988.4487,5244.005,315020697.45,44565,35421.8016,8.21e-06,12.811,42904,1185339171622.56,59646.9231,60345.7122,0,short MA (6h) is below long MA (24h) → no buy signal,59818.5836,60447.5359,-628.9523,-789.0735,160.1212,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2528,activity surge,60044.851989999996,1083.4977649657017,62211.8475,57877.8565,within band (normal range),0.00034,no significant change
2024-08-28 13:00:00,59398.6481,11158.756,667284939.41,41627,42507.1503,9.49e-06,17.2342,60127,1183485985468.71,59771.9376,60226.8308,0,short MA (6h) is below long MA (24h) → no buy signal,59753.9781,60369.8405,-615.8624,-754.4313,138.5689,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1833,normal activity,59917.530965,994.4033958905995,61906.3378,57928.7242,within band (normal range),-0.009832,slight decrease
2024-08-28 14:00:00,59235.1495,15453.9447,919191408.01,15578,49459.6957,2.946e-05,15.5926,63953,1180944846419.12,59765.3276,60117.5778,0,short MA (6h) is below long MA (24h) → no buy signal,59674.1583,60285.7893,-611.631,-725.8712,114.2402,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.445,low activity,59773.549115,858.7328877177582,61491.0149,58056.0833,within band (normal range),-0.002753,slight decrease
2024-08-28 15:00:00,59037.3389,15220.8929,895045732.52,20896,65597.0412,1.968e-05,12.158,64448,1165092223976.37,59569.4823,60006.2043,0,short MA (6h) is below long MA (24h) → no buy signal,59576.1861,60193.3115,-617.1254,-704.1221,86.9967,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.5953,low activity,59620.523185,675.9896676084147,60972.5025,58268.5438,within band (normal range),-0.003339,slight decrease
2024-08-28 16:00:00,59234.1071,21445.9155,1254670004.58,32670,48213.1021,1.173e-05,11.3007,48929,1158479138926.08,59476.9539,59908.4285,0,short MA (6h) is below long MA (24h) → no buy signal,59523.5586,60122.2593,-598.7007,-683.0378,84.3371,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9643,normal activity,59488.435645000005,422.78020500574473,60333.9961,58642.8752,within band (normal range),0.003333,slight increase
2024-08-28 17:00:00,58687.4881,11078.3379,653325208.12,58912,43815.9885,7.73e-06,18.5632,58791,1166436412922.86,59263.5301,59772.696,0,short MA (6h) is below long MA (24h) → no buy signal,59394.9323,60015.98,-621.0477,-670.6398,49.5921,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.6965,activity surge,59400.5205,395.1365635238389,60190.7936,58610.2474,within band (normal range),-0.009228,slight decrease
2024-08-28 18:00:00,59520.4213,10424.8597,615403763.98,34927,55206.2296,1.136e-05,16.3539,63996,1166187140143.48,59185.5255,59664.5974,0,short MA (6h) is below long MA (24h) → no buy signal,59414.2383,59979.2719,-565.0336,-649.5185,84.4849,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0117,normal activity,59399.083805,394.6195915576377,60188.323,58609.8446,within band (normal range),0.014193,significant increase
2024-08-28 19:00:00,58942.3246,13981.1002,830576034.74,9541,26991.5474,2.063e-05,5.3921,33073,1169201893151.37,59109.4716,59533.1169,0,short MA (6h) is below long MA (24h) → no buy signal,59341.6362,59902.461,-560.8248,-631.7798,70.955,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.2895,low activity,59372.408755000004,406.99646456393134,60186.4017,58558.4158,within band (normal range),-0.009713,slight decrease
2024-08-28 20:00:00,59374.6332,15201.1514,899273830.92,9255,41284.3474,2.705e-05,4.8474,38627,1164793757414.48,59132.7189,59428.8992,0,short MA (6h) is below long MA (24h) → no buy signal,59346.7127,59863.3627,-516.65,-608.7538,92.1038,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.2832,low activity,59384.85411500001,402.8406468289637,60190.5354,58579.1728,within band (normal range),0.007334,slight increase
2024-08-28 21:00:00,59157.0023,4843.4994,287385907.28,44411,60041.5907,9.16e-06,16.3633,67380,1169978895995.74,59152.6628,59375.1996,0,short MA (6h) is below long MA (24h) → no buy signal,59317.5265,59811.0397,-493.5132,-585.7057,92.1925,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.354,activity surge,59372.20848500001,405.9700089717453,60184.1485,58560.2685,within band (normal range),-0.003665,slight decrease
2024-08-28 22:00:00,59226.4346,6335.4751,374223605.68,5844,26930.0671,2.381e-05,3.0034,24501,1165541516351.4,59151.384,59361.753,0,short MA (6h) is below long MA (24h) → no buy signal,59303.5123,59767.7356,-464.2233,-561.4092,97.1859,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.1822,low activity,59364.522509999995,407.26473505842773,60179.052,58549.993,within band (normal range),0.001174,no significant change
2024-08-28 23:00:00,59059.523,3643.896,215540694.58,27064,37735.847,1.313e-05,11.9561,54745,1168066673478.24,59213.3898,59344.407,0,short MA (6h) is below long MA (24h) → no buy signal,59265.9755,59715.2754,-449.2999,-538.9874,89.6875,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8857,normal activity,59334.018625000004,406.0573580890114,60146.1333,58521.9039,within band (normal range),-0.002818,slight decrease
2024-08-29 00:00:00,59240.2845,5749.7095,339958999.92,19009,84541.6091,1.209e-05,8.8966,36513,1168077850677.44,59166.7004,59349.1803,0,short MA (6h) is below long MA (24h) → no buy signal,59262.023,59680.0909,-418.0679,-514.8035,96.7356,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.6428,low activity,59327.63170499999,406.4987164889271,60140.6291,58514.6343,within band (normal range),0.003061,slight increase
2024-08-29 01:00:00,59032.246,5367.6646,317250103.65,50538,23789.5443,7.28e-06,16.7841,42520,1168749094734.76,59181.6873,59333.4441,0,short MA (6h) is below long MA (24h) → no buy signal,59226.6727,59632.1024,-405.4297,-492.9287,87.499,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.7787,activity surge,59312.78654,411.82685150448145,60136.4402,58489.1328,within band (normal range),-0.003512,slight decrease
2024-08-29 02:00:00,59176.3478,4333.8434,256235272.09,36097,9958.1693,7.1e-06,11.2782,33572,1167394252620.5,59148.6397,59324.9521,0,short MA (6h) is below long MA (24h) → no buy signal,59218.9304,59598.3428,-379.4124,-470.2255,90.8131,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2513,activity surge,59310.17437,412.55404511247474,60135.2825,58485.0663,within band (normal range),0.002441,slight increase
2024-08-29 03:00:00,59180.7542,2768.8957,163831374.47,24972,28118.1038,9.47e-06,8.1358,33696,1168168618778.29,59152.5984,59304.5835,0,short MA (6h) is below long MA (24h) → no buy signal,59213.0572,59567.4103,-354.3531,-447.051,92.6979,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8565,normal activity,59336.784035,383.79487900947964,60104.3738,58569.1943,within band (normal range),7.4e-05,no significant change
2024-08-29 04:00:00,59233.1502,3492.9854,206787126.53,44114,40772.7953,8.18e-06,15.4165,53290,1169181880868.95,59153.7176,59298.9638,0,short MA (6h) is below long MA (24h) → no buy signal,59216.1484,59542.6503,-326.5019,-422.9412,96.4393,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.4475,activity surge,59334.701080000006,384.2616983715205,60103.2245,58566.1777,within band (normal range),0.000885,no significant change
2024-08-29 05:00:00,59476.226,4432.3502,263112530.3,24629,27017.5201,7.9e-06,8.2264,27876,1168133098489.04,59223.1681,59305.092,0,short MA (6h) is below long MA (24h) → no buy signal,59256.1603,59537.73,-281.5697,-394.6669,113.0972,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7984,low activity,59297.891825,326.7092706118641,59951.3104,58644.4733,within band (normal range),0.004104,slight increase
2024-08-29 06:00:00,59608.9554,5963.4221,355505444.04,11407,44572.6401,7.172e-05,6.8683,35215,1173938064761.0,59284.6133,59320.9406,0,short MA (6h) is below long MA (24h) → no buy signal,59310.4365,59543.0059,-232.5694,-362.2474,129.678,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.3807,low activity,59288.875734999994,314.7024631483393,59918.2807,58659.4708,within band (normal range),0.002232,slight increase
2024-08-29 07:00:00,59619.0287,3699.6712,220703128.43,21520,46267.4176,1.666e-05,11.4394,45654,1177380552062.49,59382.4104,59361.3767,1,short MA (6h) is above long MA (24h) → buy signal,59357.9122,59548.6372,-190.725,-327.9429,137.2179,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7615,low activity,59271.42561,283.1564439566566,59837.7385,58705.1127,within band (normal range),0.000169,no significant change
2024-08-29 08:00:00,59582.3064,4770.4037,283970489.88,33156,33498.5772,9.78e-06,10.8937,38127,1176256040697.65,59450.0702,59374.1891,1,short MA (6h) is above long MA (24h) → buy signal,59392.4344,59551.1313,-158.6969,-294.0937,135.3968,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1294,normal activity,59251.118495,240.35620922361372,59731.8309,58770.4061,within band (normal range),-0.000616,no significant change
2024-08-29 09:00:00,59622.7344,4658.3271,278154623.51,12171,18792.9854,1.828e-05,5.8225,31523,1177528062051.09,59523.7335,59349.6192,1,short MA (6h) is above long MA (24h) → buy signal,59427.8652,59556.4352,-128.57,-260.989,132.419,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.4316,low activity,59262.32281,252.51093795379808,59767.3447,58757.3009,within band (normal range),0.000679,no significant change
2024-08-29 10:00:00,59716.3547,5072.7973,303129080.57,16876,35207.5362,2.071e-05,7.7925,44982,1176673451841.31,59604.2676,59346.5808,1,short MA (6h) is above long MA (24h) → buy signal,59472.2482,59568.2811,-96.0329,-227.9977,131.9648,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.618,low activity,59286.383069999996,271.9619118142318,59830.3069,58742.4592,within band (normal range),0.00157,no significant change
2024-08-29 11:00:00,60121.4873,10445.34,627987327.63,30682,8868.2782,8.78e-06,9.1407,26989,1178913277348.05,59711.8112,59352.9748,1,short MA (6h) is above long MA (24h) → buy signal,59572.1311,59609.2593,-37.1282,-189.8238,152.6956,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0983,normal activity,59340.59049000001,322.9721787568364,59986.5348,58694.6461,above upper band (possible breakout),0.006784,slight increase
2024-08-29 12:00:00,60353.6543,9434.788,568777431.91,25971,21017.4435,1.869e-05,9.2927,49626,1186740724174.28,59835.9276,59368.1917,1,short MA (6h) is above long MA (24h) → buy signal,59692.3655,59664.3997,27.9658,-146.2659,174.2317,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9562,normal activity,59396.56784999999,392.97782252296577,60182.5235,58610.6122,above upper band (possible breakout),0.003862,slight increase
2024-08-29 13:00:00,60663.7096,12486.2841,754693191.75,34679,30585.4524,1.145e-05,11.2214,48249,1192595377117.79,60010.0411,59420.9026,1,short MA (6h) is above long MA (24h) → buy signal,59841.803,59738.4226,103.3804,-96.3366,199.717,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2905,activity surge,59495.378925000005,449.66545241312065,60394.7098,58596.048,above upper band (possible breakout),0.005137,slight increase
2024-08-29 14:00:00,60849.2531,14194.4317,862487188.63,11454,20180.4424,2.058e-05,4.7318,29453,1195558708889.04,60221.1989,59488.1569,1,short MA (6h) is above long MA (24h) → buy signal,59996.7953,59820.7064,176.0889,-41.8515,217.9404,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.429,low activity,59561.82051499999,542.2098946046516,60646.2403,58477.4007,above upper band (possible breakout),0.003059,slight increase
2024-08-29 15:00:00,60823.5629,11616.2367,708498402.09,16749,34123.837,2.322e-05,7.8974,52489,1203898409223.39,60421.337,59562.5829,1,short MA (6h) is above long MA (24h) → buy signal,60123.9903,59894.992,228.9983,12.3184,216.6799,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.6314,low activity,59655.88243,590.142962459639,60836.1684,58475.5965,within band (normal range),-0.000422,no significant change
2024-08-29 16:00:00,60334.1931,10142.6322,614606529.8,14692,48378.4526,3.292e-05,7.9141,53948,1196564362626.19,60524.31,59608.4198,1,short MA (6h) is above long MA (24h) → buy signal,60156.3292,59927.5255,228.8037,55.6155,173.1882,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.5699,low activity,59703.860425,604.8954708415835,60913.6514,58494.0695,within band (normal range),-0.008046,slight decrease
2024-08-29 17:00:00,60562.9935,6802.5265,411034497.94,12861,25121.5344,2.56e-05,6.3486,46688,1190115618233.95,60597.8944,59686.5659,1,short MA (6h) is above long MA (24h) → buy signal,60218.893,59974.5972,244.2958,93.3515,150.9443,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.539,low activity,59774.159985,619.5196505615401,61013.1993,58535.1207,within band (normal range),0.003792,slight increase
2024-08-29 18:00:00,59198.1766,20688.5058,1232651598.15,15301,36581.5875,2.614e-05,8.0805,55513,1183826666870.55,60405.3148,59673.139,1,short MA (6h) is above long MA (24h) → buy signal,60061.8597,59917.0845,144.7752,103.6363,41.1389,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.6641,low activity,59772.747085,620.8653209284605,61014.4777,58531.0164,within band (normal range),-0.022535,significant decrease
2024-08-29 19:00:00,59292.5407,15889.358,943252156.84,2888,7771.951,4.85e-05,1.4714,16600,1178120388924.36,60176.7866,59687.7314,1,short MA (6h) is above long MA (24h) → buy signal,59943.5029,59870.822,72.6809,97.4452,-24.7643,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1269,low activity,59784.397970000005,608.8468782631796,61002.0917,58566.7042,within band (normal range),0.001594,no significant change
2024-08-29 20:00:00,59550.6581,6381.9718,379312038.36,13174,36287.9293,2.853e-05,6.1852,51598,1170554276305.09,59960.3542,59695.0657,1,short MA (6h) is above long MA (24h) → buy signal,59883.0652,59847.1062,35.959,85.148,-49.189,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5746,low activity,59799.91665000001,598.1090453411477,60996.1347,58603.6986,within band (normal range),0.004353,slight increase
2024-08-29 21:00:00,59529.3024,2917.9054,173815486.98,28513,46088.8066,1.691e-05,15.1092,87030,1175236954657.89,59744.6441,59710.5782,1,short MA (6h) is above long MA (24h) → buy signal,59828.6402,59823.5652,5.075,69.1334,-64.0584,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2806,activity surge,59824.76947,574.3882221181063,60973.5459,58675.993,within band (normal range),-0.000359,no significant change
2024-08-29 22:00:00,59241.9578,9080.2299,537312707.22,8110,32345.8282,2.921e-05,4.5749,36567,1169330663766.45,59562.6048,59711.225,0,short MA (6h) is below long MA (24h) → no buy signal,59738.3814,59780.4831,-42.1017,46.8864,-88.9881,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3627,low activity,59828.04997000001,570.66527710668,60969.3805,58686.7194,within band (normal range),-0.004827,slight decrease
2024-08-29 23:00:00,59400.9383,3550.2176,210683743.71,14667,36199.6713,1.731e-05,8.011,48071,1171762256043.92,59368.929,59725.4507,0,short MA (6h) is below long MA (24h) → no buy signal,59686.467,59752.3687,-65.9017,24.3287,-90.2304,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6715,low activity,59839.059175,559.5358426177629,60958.1309,58719.9875,within band (normal range),0.002684,slight increase
2024-08-30 00:00:00,59233.4105,5429.2548,322128777.36,45905,56227.7905,8e-06,14.053,44566,1172609275537.83,59374.8013,59725.1642,0,short MA (6h) is below long MA (24h) → no buy signal,59616.766,59713.9274,-97.1614,0.0307,-97.1921,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.999,activity surge,59839.07219,559.5210100218394,60958.1142,58720.0302,within band (normal range),-0.00282,slight decrease
2024-08-30 01:00:00,59247.0367,6288.1588,372257247.8,19678,11199.2567,9.38e-06,6.2028,25369,1171832138974.13,59367.2173,59734.1139,0,short MA (6h) is below long MA (24h) → no buy signal,59559.8846,59679.3429,-119.4583,-23.8671,-95.5912,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9078,normal activity,59827.612725,569.5997546533275,60966.8122,58688.4132,within band (normal range),0.00023,no significant change
2024-08-30 02:00:00,59226.5493,4608.3613,272952960.21,32660,24309.3989,1.076e-05,11.024,47000,1171055002410.43,59313.1992,59736.2056,0,short MA (6h) is below long MA (24h) → no buy signal,59508.6022,59645.8026,-137.2004,-46.5338,-90.6666,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.5166,activity surge,59808.49242,583.572853132547,60975.6381,58641.3467,within band (normal range),-0.000346,no significant change
2024-08-30 03:00:00,59063.6385,5494.3265,324460180.65,26889,12880.9416,7.68e-06,7.8181,24994,1167833274782.48,59235.5885,59731.3258,0,short MA (6h) is below long MA (24h) → no buy signal,59440.1463,59602.6793,-162.533,-69.7336,-92.7994,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.244,activity surge,59780.72291,605.8519955871604,60992.4269,58569.0189,within band (normal range),-0.002751,slight decrease
2024-08-30 04:00:00,59040.8972,3189.1547,188530729.75,26206,38950.6658,1.144e-05,9.063,45224,1166262478642.27,59202.0784,59723.3152,0,short MA (6h) is below long MA (24h) → no buy signal,59378.7234,59561.0658,-182.3424,-92.2554,-90.087,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2558,activity surge,59753.65245000001,626.9136154806679,61007.4797,58499.8252,within band (normal range),-0.000385,no significant change
2024-08-30 05:00:00,58811.9997,6597.7129,388488406.4,6420,11280.5555,2.403e-05,3.3437,24169,1163344930399.5,59103.922,59695.6391,0,short MA (6h) is below long MA (24h) → no buy signal,59291.5351,59505.5795,-214.0444,-116.6132,-97.4312,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3193,low activity,59713.11571500001,661.1034942588064,61035.3227,58390.9087,within band (normal range),-0.003877,slight decrease
2024-08-30 06:00:00,59384.0705,5889.3198,347931007.02,29391,32720.5652,1.066e-05,11.438,42096,1168054341570.2,59129.032,59686.2689,0,short MA (6h) is below long MA (24h) → no buy signal,59305.7713,59496.5788,-190.8075,-131.452,-59.3555,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.409,activity surge,59696.50150500001,665.1805609763235,61026.8626,58366.1404,within band (normal range),0.009727,slight increase
2024-08-30 07:00:00,59307.6153,6718.3147,399269426.35,10268,22810.1272,1.866e-05,4.8788,27247,1172763752740.91,59139.1284,59673.2934,0,short MA (6h) is below long MA (24h) → no buy signal,59306.055,59482.5815,-176.5265,-140.4669,-36.0596,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5036,low activity,59655.807904999994,662.7033379385322,60981.2146,58330.4012,within band (normal range),-0.001287,no significant change
2024-08-30 08:00:00,59477.5681,4875.7441,289821962.72,26342,48197.5861,1.535e-05,9.4064,43323,1171586132223.22,59180.9649,59668.9293,0,short MA (6h) is below long MA (24h) → no buy signal,59332.4416,59482.2101,-149.7685,-142.3272,-7.4413,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.3101,activity surge,59612.003595,642.8039749395024,60897.6115,58326.3956,within band (normal range),0.002866,slight increase
2024-08-30 09:00:00,59608.8966,4977.4214,296582986.05,15816,11650.5165,1.54e-05,6.3908,33601,1175926238812.7,59271.8412,59668.3527,0,short MA (6h) is below long MA (24h) → no buy signal,59374.9732,59491.5943,-116.6211,-137.186,20.5649,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7807,low activity,59559.262945,593.3417699321556,60745.9465,58372.5794,within band (normal range),0.002208,slight increase
2024-08-30 10:00:00,59616.1854,4536.2601,270315368.4,7653,16163.4518,2.946e-05,5.0708,31022,1176295717997.35,59367.7226,59664.179,0,short MA (6h) is below long MA (24h) → no buy signal,59412.0827,59500.8233,-88.7406,-127.4969,38.7563,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.3851,low activity,59497.60956,510.5300357793604,60518.6696,58476.5495,within band (normal range),0.000122,no significant change
2024-08-30 11:00:00,59429.5129,5217.475,310391502.76,29956,64009.4684,1.958e-05,16.3423,77421,1177366049287.75,59470.6415,59635.3467,0,short MA (6h) is below long MA (24h) → no buy signal,59414.7643,59495.541,-80.7767,-118.1529,37.3762,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.5096,activity surge,59427.90706,404.02537416047915,60235.9578,58619.8563,within band (normal range),-0.003131,slight decrease
2024-08-30 12:00:00,59565.1775,9445.2884,563251795.42,29784,22551.5272,1.132e-05,9.419,39484,1174076994718.46,59500.826,59602.4935,0,short MA (6h) is below long MA (24h) → no buy signal,59437.9048,59500.6993,-62.7945,-107.0812,44.2867,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.489,activity surge,59389.45628,345.6049687516738,60080.6662,58698.2463,within band (normal range),0.002283,slight increase
2024-08-30 13:00:00,59670.139,11230.3178,667466450.41,12162,34994.7785,2.203e-05,6.6031,44860,1175139856948.44,59561.2466,59561.0947,1,short MA (6h) is above long MA (24h) → buy signal,59473.6331,59513.2504,-39.6173,-93.5884,53.9711,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.638,low activity,59344.813555,221.37688972277704,59787.5673,58902.0598,within band (normal range),0.001762,no significant change
2024-08-30 14:00:00,58506.5623,20756.1282,1227462979.49,26326,38028.4941,1.909e-05,13.0549,68872,1180367887620.66,59399.4123,59463.4826,0,short MA (6h) is below long MA (24h) → no buy signal,59324.853,59438.6809,-113.8279,-97.6363,-16.1916,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.3374,activity surge,59310.23284,289.1360153158704,59888.5049,58731.9608,below lower band (possible breakdown),-0.0195,significant decrease
2024-08-30 15:00:00,58118.5527,22185.2388,1292757750.4,28313,34323.3969,1.147e-05,9.4178,46718,1153518326453.64,59151.0216,59350.7739,0,short MA (6h) is below long MA (24h) → no buy signal,59139.2683,59340.8936,-201.6253,-118.4341,-83.1912,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.404,activity surge,59251.53344000001,393.31714970215916,60038.1677,58464.8991,below lower band (possible breakdown),-0.006632,slight decrease
2024-08-30 16:00:00,58571.5084,17200.2,1000863523.72,13001,28309.4208,1.952e-05,6.4511,45578,1146430465806.56,58976.9088,59277.3287,0,short MA (6h) is below long MA (24h) → no buy signal,59051.9207,59283.9021,-231.9814,-141.1436,-90.8378,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.647,low activity,59202.57595499999,414.4934137501355,60031.5628,58373.5891,within band (normal range),0.007794,slight increase
2024-08-30 17:00:00,58662.787,8925.2968,522783639.77,14829,35810.134,4.566e-05,12.1757,87371,1156126443242.1,58849.1212,59198.1534,0,short MA (6h) is below long MA (24h) → no buy signal,58992.0539,59237.8936,-245.8397,-162.0828,-83.7569,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7349,low activity,59159.250185,423.72847002953625,60006.7071,58311.7932,within band (normal range),0.001558,no significant change
