timestamp,close_price,volume_base,volume_quote,transaction_count,successful_transaction_count,total_fee_sol,avg_fee_sol,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-09-28 18:00:00,156.7233,141761.1171,22247297.93,9782826,8937058,525.1798,5.368e-05,73511371393.58,157.0401,157.468,0,short MA (6h) is below long MA (24h) → no buy signal,157.0841,157.1582,-0.0741,0.0533,-0.1274,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0909,normal activity,157.37851,0.8660504974222203,159.1106,155.6464,within band (normal range),-0.00065,no significant change
2024-09-28 19:00:00,156.9364,99993.384,15687247.91,9593960,8634499,646.9889,6.744e-05,73551004445.77,157.025,157.4361,0,short MA (6h) is below long MA (24h) → no buy signal,157.0614,157.1417,-0.0803,0.0266,-0.1069,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0686,normal activity,157.339445,0.867565126604927,159.0746,155.6043,within band (normal range),0.00136,no significant change
2024-09-28 20:00:00,156.6028,102794.7863,16124102.13,9603867,8417354,660.8454,6.881e-05,73558132145.33,156.7924,157.3752,0,short MA (6h) is below long MA (24h) → no buy signal,156.9908,157.1018,-0.111,-0.001,-0.11,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0693,normal activity,157.25867499999998,0.8565744314946666,158.9718,155.5455,within band (normal range),-0.002126,slight decrease
2024-09-28 21:00:00,156.7024,176021.4057,27507965.38,9759461,8649709,616.914,6.321e-05,73405234952.42,156.7509,157.3319,0,short MA (6h) is below long MA (24h) → no buy signal,156.9464,157.0722,-0.1258,-0.0259,-0.0999,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0857,normal activity,157.16543,0.8066736528425325,158.7788,155.5521,within band (normal range),0.000636,no significant change
2024-09-28 22:00:00,156.8035,162103.1183,25406565.03,9250398,8266903,520.3545,5.625e-05,73535000608.55,156.7656,157.2756,0,short MA (6h) is below long MA (24h) → no buy signal,156.9244,157.0523,-0.1279,-0.0463,-0.0816,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0315,normal activity,157.07057,0.7239401044435863,158.5185,155.6227,within band (normal range),0.000645,no significant change
2024-09-28 23:00:00,156.8225,132202.8202,20706433.11,9688761,8690657,451.3766,4.659e-05,73486188518.45,156.7651,157.2383,0,short MA (6h) is below long MA (24h) → no buy signal,156.9088,157.0353,-0.1265,-0.0624,-0.0641,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0782,normal activity,156.97709,0.6162324065007362,158.2096,155.7446,within band (normal range),0.000121,no significant change
2024-09-29 00:00:00,156.8324,224605.5948,35272592.39,9934141,8910715,376.958,3.795e-05,73530761487.55,156.7833,157.1806,0,short MA (6h) is below long MA (24h) → no buy signal,156.897,157.0203,-0.1233,-0.0745,-0.0488,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1021,activity surge,156.897175,0.5127495652753142,157.9227,155.8717,within band (normal range),6.3e-05,no significant change
2024-09-29 01:00:00,157.9996,282026.2301,44408842.59,9800544,8783255,518.2209,5.288e-05,73642024111.96,156.9605,157.1569,0,short MA (6h) is below long MA (24h) → no buy signal,157.0666,157.0928,-0.0262,-0.0649,0.0387,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0854,normal activity,156.90997,0.5375770339711283,157.9851,155.8348,above upper band (possible breakout),0.007442,slight increase
2024-09-29 02:00:00,157.7418,291326.0997,46063972.67,10103964,8927589,458.751,4.54e-05,74016537005.45,157.1504,157.117,1,short MA (6h) is above long MA (24h) → buy signal,157.1705,157.1409,0.0296,-0.046,0.0756,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1162,activity surge,156.973,0.5581658921301758,158.0893,155.8567,within band (normal range),-0.001632,no significant change
2024-09-29 03:00:00,157.8214,151004.1969,23792467.72,10284580,9164452,376.4082,3.66e-05,73945056270.89,157.3369,157.0807,1,short MA (6h) is above long MA (24h) → buy signal,157.2706,157.1913,0.0793,-0.0209,0.1002,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1319,activity surge,157.04023999999998,0.5759376495682307,158.1921,155.8884,within band (normal range),0.000505,no significant change
2024-09-29 04:00:00,157.2904,172550.7651,27144382.76,9996250,8871918,348.9409,3.491e-05,74019702842.39,157.418,157.0332,1,short MA (6h) is above long MA (24h) → buy signal,157.2737,157.1986,0.0751,-0.0017,0.0768,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0692,normal activity,157.12937,0.45059632311060593,158.0306,156.2282,within band (normal range),-0.003365,slight decrease
2024-09-29 05:00:00,156.334,418164.1603,65740545.29,9916066,8838161,333.8155,3.366e-05,73680554367.17,157.3366,156.9745,1,short MA (6h) is above long MA (24h) → buy signal,157.1291,157.1346,-0.0055,-0.0025,-0.003,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0164,normal activity,157.10046,0.4826701362222097,158.0658,156.1351,within band (normal range),-0.00608,slight decrease
2024-09-29 06:00:00,155.5263,368579.4217,57473427.31,10036551,8906667,338.8562,3.376e-05,73340861990.09,157.1189,156.9347,1,short MA (6h) is above long MA (24h) → buy signal,156.8825,157.0155,-0.133,-0.0286,-0.1044,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0261,normal activity,157.00091500000002,0.5863608591227641,158.1736,155.8282,below lower band (possible breakdown),-0.005167,slight decrease
2024-09-29 07:00:00,155.5381,258688.3827,40243219.77,10004291,8853358,313.5206,3.134e-05,72908794924.8,156.7087,156.8956,0,short MA (6h) is below long MA (24h) → no buy signal,156.6757,156.906,-0.2303,-0.0689,-0.1614,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0212,normal activity,156.91621,0.6678874124159913,158.252,155.5804,below lower band (possible breakdown),7.6e-05,no significant change
2024-09-29 08:00:00,156.0051,238088.839,37078736.98,9863708,8805568,280.0782,2.839e-05,72917787134.55,156.4192,156.9163,0,short MA (6h) is below long MA (24h) → no buy signal,156.5725,156.8393,-0.2668,-0.1085,-0.1583,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0054,normal activity,156.85987500000002,0.6956847462490948,158.2512,155.4685,within band (normal range),0.003002,slight increase
2024-09-29 09:00:00,156.1603,186911.7823,29237378.19,9788043,8637071,280.2244,2.863e-05,73155946563.31,156.1424,156.885,0,short MA (6h) is below long MA (24h) → no buy signal,156.5091,156.789,-0.2799,-0.1428,-0.1371,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9973,normal activity,156.81653999999997,0.7115396215475576,158.2396,155.3935,within band (normal range),0.000995,no significant change
2024-09-29 10:00:00,156.2144,234329.2206,36521351.56,9755091,8644269,314.4724,3.224e-05,73198703253.85,155.963,156.8307,0,short MA (6h) is below long MA (24h) → no buy signal,156.4638,156.7464,-0.2826,-0.1707,-0.1119,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9949,normal activity,156.72732000000002,0.6659031750229382,158.0591,155.3955,within band (normal range),0.000346,no significant change
2024-09-29 11:00:00,156.8212,200608.2815,31410109.26,9674160,8567270,349.1564,3.609e-05,73236290702.64,156.0442,156.8136,0,short MA (6h) is below long MA (24h) → no buy signal,156.5188,156.752,-0.2332,-0.1832,-0.05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9868,normal activity,156.720825,0.6642370374745684,158.0493,155.3924,within band (normal range),0.003884,slight increase
2024-09-29 12:00:00,156.3056,221338.7669,34726270.58,10180634,9148056,480.7705,4.722e-05,73544515808.25,156.1741,156.7791,0,short MA (6h) is below long MA (24h) → no buy signal,156.486,156.7189,-0.2329,-0.1932,-0.0397,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0369,normal activity,156.70034,0.6707024819901193,158.0417,155.3589,within band (normal range),-0.003288,slight decrease
2024-09-29 13:00:00,157.4192,340693.2337,53499087.39,10296647,9340208,493.2396,4.79e-05,73356633573.28,156.4876,156.7955,0,short MA (6h) is below long MA (24h) → no buy signal,156.6295,156.7708,-0.1413,-0.1828,0.0415,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0478,normal activity,156.730035,0.6894125418792207,158.1089,155.3512,within band (normal range),0.007125,slight increase
2024-09-29 14:00:00,156.9657,205511.2144,32309932.25,10161321,9296632,587.3246,5.78e-05,73732069279.4,156.6477,156.7524,0,short MA (6h) is below long MA (24h) → no buy signal,156.6813,156.7852,-0.1039,-0.167,0.0631,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0329,normal activity,156.742155,0.6914157158022051,158.125,155.3593,within band (normal range),-0.002881,slight decrease
2024-09-29 15:00:00,157.3282,321059.4591,50415198.98,10286174,9297388,534.9265,5.2e-05,73614752462.0,156.8424,156.7681,1,short MA (6h) is above long MA (24h) → buy signal,156.7808,156.8254,-0.0446,-0.1425,0.0979,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0409,normal activity,156.761745,0.7026678637842616,158.1671,155.3564,within band (normal range),0.002309,slight increase
2024-09-29 16:00:00,157.455,220587.5181,34670530.89,10429011,9407442,521.96,5.005e-05,73692765446.61,157.0492,156.799,1,short MA (6h) is above long MA (24h) → buy signal,156.8845,156.8721,0.0124,-0.1115,0.1239,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0518,normal activity,156.804355,0.7181895054528076,158.2407,155.368,within band (normal range),0.000806,no significant change
2024-09-29 17:00:00,157.7841,338907.7125,53496609.66,10143518,9233330,478.4164,4.716e-05,73818881521.57,157.2096,156.8389,1,short MA (6h) is above long MA (24h) → buy signal,157.0229,156.9396,0.0833,-0.0726,0.1559,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0214,normal activity,156.85844000000003,0.750127317179852,158.3587,155.3582,within band (normal range),0.00209,slight increase
2024-09-29 18:00:00,158.0509,188792.1762,29837456.85,10237355,9238409,509.1765,4.974e-05,73974596718.68,157.5005,156.8942,1,short MA (6h) is above long MA (24h) → buy signal,157.1811,157.0219,0.1592,-0.0262,0.1854,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0289,normal activity,156.92081000000002,0.7957872949611643,158.5124,155.3292,within band (normal range),0.001691,no significant change
2024-09-29 19:00:00,159.4583,339297.6647,53908191.77,10286417,9317299,495.345,4.816e-05,74197556248.59,157.8404,156.9993,1,short MA (6h) is above long MA (24h) → buy signal,157.5314,157.2024,0.329,0.0448,0.2842,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0309,normal activity,157.0526,0.9764082817198987,159.0054,155.0998,above upper band (possible breakout),0.008905,slight increase
2024-09-29 20:00:00,160.2189,759835.3603,121618508.48,10258289,9359255,481.5154,4.694e-05,74543863605.06,158.3826,157.15,1,short MA (6h) is above long MA (24h) → buy signal,157.9449,157.4259,0.519,0.1397,0.3793,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0253,normal activity,157.221925,1.2034520097819459,159.6288,154.815,above upper band (possible breakout),0.00477,slight increase
2024-09-29 21:00:00,160.0831,485219.2365,78040465.9,10407560,9409200,517.5798,4.973e-05,75030618733.66,158.8417,157.2908,1,short MA (6h) is above long MA (24h) → buy signal,158.2738,157.6227,0.6511,0.2419,0.4092,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0374,normal activity,157.3261,1.3549545228262292,160.036,154.6162,above upper band (possible breakout),-0.000848,no significant change
2024-09-29 22:00:00,159.0638,390103.8834,62391739.6,10493595,9539288,498.7467,4.753e-05,75181505295.23,159.1098,157.385,1,short MA (6h) is above long MA (24h) → buy signal,158.3954,157.7294,0.666,0.3268,0.3392,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0406,normal activity,157.3922,1.4075275825963125,160.2073,154.5771,within band (normal range),-0.006367,slight decrease
2024-09-29 23:00:00,158.5222,346299.8124,54907429.98,10248498,9306467,519.0095,5.064e-05,74662187701.1,159.2329,157.4558,1,short MA (6h) is above long MA (24h) → buy signal,158.4149,157.7882,0.6267,0.3867,0.24,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0139,normal activity,157.42724,1.4273581660134362,160.282,154.5725,within band (normal range),-0.003405,slight decrease
2024-09-30 00:00:00,158.7275,507271.4199,80113087.44,10420307,9471470,544.5492,5.226e-05,74304376270.08,159.3456,157.5348,1,short MA (6h) is above long MA (24h) → buy signal,158.463,157.8577,0.6053,0.4305,0.1748,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0289,normal activity,157.499095,1.4559923982074696,160.4111,154.5871,within band (normal range),0.001295,no significant change
2024-09-30 01:00:00,157.313,514441.038,81486814.18,10495294,9466419,422.3865,4.025e-05,74413770423.75,158.9881,157.5062,1,short MA (6h) is above long MA (24h) → buy signal,158.2861,157.8174,0.4687,0.4381,0.0306,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0333,normal activity,157.548045,1.431003077511894,160.4101,154.686,within band (normal range),-0.008911,slight decrease
2024-09-30 02:00:00,156.0543,704917.3007,110678792.77,10257602,9287788,466.2046,4.545e-05,73867207513.92,158.294,157.4359,1,short MA (6h) is above long MA (24h) → buy signal,157.9427,157.6868,0.2559,0.4017,-0.1458,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0093,normal activity,157.574445,1.396188579276154,160.3668,154.7821,within band (normal range),-0.008001,slight decrease
2024-09-30 03:00:00,156.2239,554274.2075,86530325.29,10385205,9290788,399.4771,3.847e-05,73186135764.19,157.6508,157.3693,1,short MA (6h) is above long MA (24h) → buy signal,157.6783,157.5784,0.0999,0.3413,-0.2414,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0214,normal activity,157.608735,1.3512423754129839,160.3112,154.9063,within band (normal range),0.001087,no significant change
2024-09-30 04:00:00,156.0467,237061.9294,36937889.83,10189253,9041503,335.6979,3.295e-05,73160091480.65,157.1479,157.3175,0,short MA (6h) is below long MA (24h) → no buy signal,157.4273,157.465,-0.0377,0.2655,-0.3032,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0013,normal activity,157.610815,1.3486735156621745,160.3082,154.9135,within band (normal range),-0.001134,no significant change
2024-09-30 05:00:00,156.9371,261330.0636,40903590.2,10006728,8855485,290.4796,2.903e-05,73156955910.03,156.8838,157.3426,0,short MA (6h) is below long MA (24h) → no buy signal,157.3519,157.4259,-0.074,0.1976,-0.2716,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.983,normal activity,157.649655,1.3154789403808222,160.2806,155.0187,within band (normal range),0.005706,slight increase
2024-09-30 06:00:00,156.5464,392994.0869,61742716.3,10144271,9061179,287.1397,2.831e-05,73551024254.12,156.5202,157.3851,0,short MA (6h) is below long MA (24h) → no buy signal,157.2279,157.3607,-0.1328,0.1315,-0.2643,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9961,normal activity,157.666255,1.2983981120297077,160.2631,155.0695,within band (normal range),-0.00249,slight decrease
2024-09-30 07:00:00,156.8942,260765.8392,41000002.75,10164846,9072227,284.0617,2.795e-05,73459648475.7,156.4504,157.4416,0,short MA (6h) is below long MA (24h) → no buy signal,157.1766,157.3262,-0.1496,0.0753,-0.2249,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9975,normal activity,157.669905,1.2959978884226615,160.2619,155.0779,within band (normal range),0.002222,slight increase
2024-09-30 08:00:00,156.485,325645.2301,50918140.17,10176015,9073166,217.5565,2.138e-05,73630974839.31,156.5222,157.4616,0,short MA (6h) is below long MA (24h) → no buy signal,157.0702,157.2639,-0.1937,0.0215,-0.2152,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9973,normal activity,157.678875,1.286645219924241,160.2522,155.1056,within band (normal range),-0.002608,slight decrease
2024-09-30 09:00:00,154.5534,494244.0934,76938391.3,10228301,9192845,210.0332,2.053e-05,73444090946.67,156.2438,157.3947,0,short MA (6h) is below long MA (24h) → no buy signal,156.683,157.0631,-0.3801,-0.0588,-0.3213,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0006,normal activity,157.53558500000003,1.464387511719515,160.4644,154.6068,below lower band (possible breakdown),-0.012344,significant decrease
2024-09-30 10:00:00,154.3527,637220.8241,98262713.33,10468002,9297306,242.2924,2.315e-05,72857883875.12,155.9615,157.3171,0,short MA (6h) is below long MA (24h) → no buy signal,156.3245,156.8623,-0.5378,-0.1546,-0.3832,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0211,normal activity,157.404935,1.625597614241397,160.6561,154.1537,within band (normal range),-0.001299,no significant change
2024-09-30 11:00:00,155.632,415249.3302,64332071.86,10339720,9222537,245.8778,2.378e-05,72412149006.02,155.744,157.2676,0,short MA (6h) is below long MA (24h) → no buy signal,156.218,156.7712,-0.5532,-0.2343,-0.3189,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0059,normal activity,157.32012500000002,1.673356853077978,160.6668,153.9734,within band (normal range),0.008288,slight increase
2024-09-30 12:00:00,156.754,361234.0746,56369046.43,10198547,9141660,345.3286,3.386e-05,72941670875.56,155.7786,157.2862,0,short MA (6h) is below long MA (24h) → no buy signal,156.3004,156.7699,-0.4695,-0.2814,-0.1881,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9921,normal activity,157.285075,1.6777189432321027,160.6405,153.9296,within band (normal range),0.007209,slight increase
2024-09-30 13:00:00,156.78,430965.264,67647351.73,10077755,9033901,351.9553,3.492e-05,73483643932.48,155.7595,157.2596,0,short MA (6h) is below long MA (24h) → no buy signal,156.3742,156.7707,-0.3965,-0.3044,-0.0921,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9812,normal activity,157.23487,1.6770233680325286,160.5889,153.8808,within band (normal range),0.000166,no significant change
2024-09-30 14:00:00,156.4662,541212.1413,84750576.47,10127791,9118371,368.5342,3.639e-05,73535889644.41,155.7564,157.2388,0,short MA (6h) is below long MA (24h) → no buy signal,156.3884,156.7481,-0.3597,-0.3155,-0.0442,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9862,normal activity,157.15563500000002,1.673872363006696,160.5034,153.8079,within band (normal range),-0.002002,slight decrease
2024-09-30 15:00:00,154.2154,490466.2634,76404292.67,10262508,9297458,483.699,4.713e-05,73429928141.07,155.7,157.1091,0,short MA (6h) is below long MA (24h) → no buy signal,156.0541,156.5605,-0.5064,-0.3536,-0.1528,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9994,normal activity,156.89348999999999,1.7045363746502442,160.3026,153.4844,within band (normal range),-0.014385,significant decrease
2024-09-30 16:00:00,154.7628,378969.1325,58605334.28,10650037,9549737,607.3829,5.703e-05,72215003090.88,155.7684,156.9969,0,short MA (6h) is below long MA (24h) → no buy signal,155.8554,156.4273,-0.5719,-0.3973,-0.1746,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0362,normal activity,156.620685,1.5760790396474644,159.7728,153.4685,within band (normal range),0.00355,slight increase
2024-09-30 17:00:00,155.5757,330743.6557,51260827.0,10454021,9338106,605.5761,5.793e-05,72427177629.87,155.759,156.9049,0,short MA (6h) is below long MA (24h) → no buy signal,155.8124,156.3642,-0.5518,-0.4282,-0.1236,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0159,normal activity,156.395315,1.3627433809686094,159.1208,153.6698,within band (normal range),0.005253,slight increase
2024-09-30 18:00:00,154.9271,450213.6258,69674838.63,10189350,9275997,532.9538,5.23e-05,72803763838.94,155.4545,156.7747,0,short MA (6h) is below long MA (24h) → no buy signal,155.6762,156.2578,-0.5816,-0.4589,-0.1227,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9903,normal activity,156.18847999999997,1.2452763310247275,158.679,153.6979,within band (normal range),-0.004169,slight decrease
2024-09-30 19:00:00,155.0001,258887.2212,40073823.51,10572888,9558808,582.0278,5.505e-05,72542551313.4,155.1579,156.589,0,short MA (6h) is below long MA (24h) → no buy signal,155.5722,156.1646,-0.5924,-0.4856,-0.1068,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0264,normal activity,156.012375,1.142695065395252,158.2978,153.727,within band (normal range),0.000471,no significant change
2024-09-30 20:00:00,156.6842,383246.5349,59848367.35,10640661,9554671,677.3814,6.366e-05,72682263442.74,155.1942,156.4417,0,short MA (6h) is below long MA (24h) → no buy signal,155.7432,156.2031,-0.4599,-0.4804,0.0205,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0314,normal activity,155.91021,0.9646373618481194,157.8395,153.9809,within band (normal range),0.010865,significant increase
2024-09-30 21:00:00,155.7932,253661.0991,39676616.47,10037472,8992406,507.5509,5.057e-05,73394996659.48,155.4572,156.263,0,short MA (6h) is below long MA (24h) → no buy signal,155.7509,156.1728,-0.4219,-0.4687,0.0468,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9744,normal activity,155.83422,0.9064204180700495,157.6471,154.0214,within band (normal range),-0.005687,slight decrease
2024-09-30 22:00:00,154.4578,329905.883,51266114.09,10230843,9171276,682.6703,6.673e-05,72976575504.5,155.4064,156.071,0,short MA (6h) is below long MA (24h) → no buy signal,155.552,156.0457,-0.4937,-0.4737,-0.02,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.9942,normal activity,155.754395,0.9550149546663212,157.6644,153.8444,within band (normal range),-0.008572,slight decrease
2024-09-30 23:00:00,152.5999,771253.4395,118077077.65,10633410,9564880,467.7293,4.399e-05,72453375168.43,154.9104,155.8243,0,short MA (6h) is below long MA (24h) → no buy signal,155.0978,155.7905,-0.6927,-0.5175,-0.1752,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0317,normal activity,155.573195,1.17882083521241,157.9308,153.2156,below lower band (possible breakdown),-0.012029,significant decrease
2024-10-01 00:00:00,154.164,606516.659,92688411.32,1502412,1344622,68.0826,4.532e-05,71536613088.33,154.7832,155.6341,0,short MA (6h) is below long MA (24h) → no buy signal,154.9542,155.67,-0.7158,-0.5572,-0.1586,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1512,low activity,155.47906,1.2136753287255668,157.9064,153.0517,within band (normal range),0.01025,significant increase
2024-10-01 01:00:00,154.2995,324886.0235,50146406.7,6239869,5537027,258.6276,4.145e-05,72167470838.93,154.6664,155.5086,0,short MA (6h) is below long MA (24h) → no buy signal,154.8534,155.5685,-0.7151,-0.5888,-0.1263,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6395,low activity,155.34718,1.1899752923481617,157.7271,152.9672,within band (normal range),0.000879,no significant change
2024-10-01 02:00:00,153.8401,264077.4073,40557542.18,10840823,9570777,370.3207,3.416e-05,72086838235.18,154.1924,155.4163,0,short MA (6h) is below long MA (24h) → no buy signal,154.6975,155.4404,-0.7429,-0.6196,-0.1233,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1083,activity surge,155.211865,1.2002574562651152,157.6124,152.8114,within band (normal range),-0.002977,slight decrease
2024-10-01 03:00:00,155.0461,255945.0723,39566714.89,10089403,9095364,310.8606,3.081e-05,72035856879.94,154.0679,155.3672,0,short MA (6h) is below long MA (24h) → no buy signal,154.7512,155.4112,-0.66,-0.6277,-0.0323,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0328,normal activity,155.11946,1.133188203061058,157.3858,152.8531,within band (normal range),0.007839,slight increase
2024-10-01 04:00:00,155.7007,280980.0898,43652455.73,10261121,9223657,303.8709,2.961e-05,72648351690.51,154.275,155.3528,0,short MA (6h) is below long MA (24h) → no buy signal,154.8972,155.4327,-0.5355,-0.6092,0.0737,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.05,normal activity,155.08024500000002,1.0964195002268802,157.2731,152.8874,within band (normal range),0.004222,slight increase
2024-10-01 05:00:00,155.4445,227744.8032,35388673.77,10353078,9248060,294.4124,2.844e-05,72915280372.78,154.7491,155.2906,0,short MA (6h) is below long MA (24h) → no buy signal,154.9814,155.4336,-0.4522,-0.5778,0.1256,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0579,normal activity,155.1248,1.09198013717183,157.3088,152.9408,within band (normal range),-0.001645,no significant change
2024-10-01 06:00:00,156.8372,413125.5595,64563277.44,10204126,9093754,266.2064,2.609e-05,72811344693.94,155.1947,155.3027,0,short MA (6h) is below long MA (24h) → no buy signal,155.2669,155.5375,-0.2706,-0.5164,0.2458,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0424,normal activity,155.249025,1.1397952290025093,157.5286,152.9694,within band (normal range),0.008959,slight increase
2024-10-01 07:00:00,156.7743,229704.7477,35961689.48,9896092,8823629,229.9996,2.324e-05,73345462228.7,155.6072,155.2977,1,short MA (6h) is above long MA (24h) → buy signal,155.4988,155.6291,-0.1303,-0.4392,0.3089,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0121,normal activity,155.30613999999997,1.1876132993614128,157.6814,152.9309,within band (normal range),-0.000401,no significant change
2024-10-01 08:00:00,156.3551,288269.7664,45092190.12,10367203,9280037,246.4403,2.377e-05,73384404339.38,156.0263,155.2923,1,short MA (6h) is above long MA (24h) → buy signal,155.6306,155.6829,-0.0523,-0.3618,0.3095,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0594,normal activity,155.286195,1.1651551527378914,157.6165,152.9559,within band (normal range),-0.002674,slight decrease
2024-10-01 09:00:00,156.7896,263050.2356,41263917.28,10284772,9223675,209.8653,2.041e-05,73225726260.37,156.3169,155.3855,1,short MA (6h) is above long MA (24h) → buy signal,155.8089,155.7649,0.044,-0.2806,0.3246,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0507,normal activity,155.286675,1.1658047294529292,157.6183,152.9551,within band (normal range),0.002779,slight increase
2024-10-01 10:00:00,157.1008,238946.4627,37504463.83,10305628,9287365,240.1518,2.33e-05,73426309312.85,156.5502,155.5,1,short MA (6h) is above long MA (24h) → buy signal,156.0076,155.8638,0.1438,-0.1957,0.3395,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0536,normal activity,155.31840499999998,1.2074886315054274,157.7334,152.9034,within band (normal range),0.001985,no significant change
2024-10-01 11:00:00,156.5016,218917.2319,34335126.06,10418201,9295253,236.1388,2.267e-05,73576788861.97,156.7264,155.5362,1,short MA (6h) is above long MA (24h) → buy signal,156.0836,155.9111,0.1725,-0.1221,0.2946,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0647,normal activity,155.43271499999997,1.2057874030359685,157.8443,153.0211,within band (normal range),-0.003814,slight decrease
2024-10-01 12:00:00,156.0851,308936.4545,48293333.32,10417527,9273458,268.6564,2.579e-05,73312290746.67,156.6011,155.5084,1,short MA (6h) is above long MA (24h) → buy signal,156.0839,155.924,0.1599,-0.0657,0.2256,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0637,normal activity,155.49883,1.2033711021780167,157.9056,153.0921,within band (normal range),-0.002661,slight decrease
2024-10-01 13:00:00,153.7264,1051180.9788,161536726.95,10732638,9759701,349.3353,3.255e-05,73138806535.84,156.0931,155.3811,1,short MA (6h) is above long MA (24h) → buy signal,155.7212,155.7612,-0.04,-0.0606,0.0206,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.0928,normal activity,155.406365,1.2665440288871403,157.9395,152.8733,within band (normal range),-0.015112,significant decrease
