timestamp,close_price,volume_base,volume_quote,transaction_count,total_value_transferred_doge,avg_fee_doge,total_size_used_bytes,market_cap,ma_6,ma_24,ma_crossover_signal,ma_crossover_description,ema_12,ema_26,macd,macd_signal,macd_hist,macd_crossover_signal,macd_crossover_description,txn_ratio,txn_ratio_description,bb_mid,bb_std,bb_upper,bb_lower,bb_position,price_change_pct,price_movement
2024-09-13 16:00:00,0.1070398396,184137877.8177,19788284.22,20658,688270782.7,0.077028,7119810,15793661682.77,0.1061428,0.10376261,1,short MA (6h) is above long MA (24h) → buy signal,0.10544793,0.1041638,0.00128413,0.00090473,0.0003794,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.296,activity surge,0.10408779132000001,0.0018900242222313708,0.10786784,0.10030774,within band (normal range),-0.009229,slight decrease
2024-09-13 17:00:00,0.1069065863,127001381.9246,13623036.13,15715,309589497.65,0.076638,5490098,15637043635.54,0.10655423,0.10396579,1,short MA (6h) is above long MA (24h) → buy signal,0.10567234,0.10436697,0.00130537,0.00098486,0.00032051,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9786,normal activity,0.10432728011,0.0019301674564325666,0.10818762,0.10046695,within band (normal range),-0.001245,no significant change
2024-09-13 18:00:00,0.1070829793,132099976.5019,14143004.28,12326,330140464.3,0.081872,4262905,15592812362.05,0.10690421,0.10418092,1,short MA (6h) is above long MA (24h) → buy signal,0.10588936,0.10456816,0.0013212,0.00105213,0.00026907,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7617,low activity,0.104510645015,0.0020114905899134335,0.10853363,0.10048766,within band (normal range),0.00165,no significant change
2024-09-13 19:00:00,0.1065595916,77065550.8063,8227320.74,20767,211585544.63,0.05595,7061172,15597575832.01,0.10709191,0.10434913,1,short MA (6h) is above long MA (24h) → buy signal,0.10599247,0.10471567,0.0012768,0.00109706,0.00017974,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.2409,activity surge,0.10470018997,0.00201730710572345,0.1087348,0.10066558,within band (normal range),-0.004888,slight decrease
2024-09-13 20:00:00,0.1072873772,53362484.0192,5714879.65,34423,171020388.37,0.043737,11685089,15536710495.99,0.10715221,0.10456635,1,short MA (6h) is above long MA (24h) → buy signal,0.10619169,0.10490617,0.00128552,0.00113475,0.00015077,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.9077,activity surge,0.104933858115,0.002033540133473017,0.10900094,0.10086678,within band (normal range),0.00683,slight increase
2024-09-13 21:00:00,0.1075759578,87139163.3733,9373458.89,17046,163364478.56,0.066011,6090536,15664012886.84,0.10707539,0.10479381,1,short MA (6h) is above long MA (24h) → buy signal,0.10640465,0.10510393,0.00130072,0.00116795,0.00013277,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9138,normal activity,0.105199284015,0.0020135372117842274,0.10922636,0.10117221,within band (normal range),0.00269,slight increase
2024-09-13 22:00:00,0.107416432,102283863.5148,11005292.4,21937,256603316.41,0.049901,7574350,15700624171.44,0.10713815,0.10496051,1,short MA (6h) is above long MA (24h) → buy signal,0.10656031,0.10527522,0.00128509,0.00119138,9.371e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.1367,normal activity,0.10546184434499999,0.0019380373269434366,0.10933792,0.10158577,within band (normal range),-0.001483,no significant change
2024-09-13 23:00:00,0.107102926,79145784.383,8466545.6,15759,202521292.52,0.060454,5334732,15622826490.44,0.10717088,0.1051411,1,short MA (6h) is above long MA (24h) → buy signal,0.10664379,0.10541061,0.00123318,0.00119974,3.344e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.8222,normal activity,0.105720068565,0.0017816162394815947,0.1092833,0.10215684,within band (normal range),-0.002919,slight decrease
2024-09-14 00:00:00,0.1073636381,100443918.6332,10783778.46,21914,190500370.01,0.044427,7380956,15605057186.29,0.10721765,0.105339,1,short MA (6h) is above long MA (24h) → buy signal,0.10675454,0.10555528,0.00119926,0.00119964,-3.8e-07,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1264,normal activity,0.10598416815,0.0015956718634543693,0.10917551,0.10279282,within band (normal range),0.002434,slight increase
2024-09-14 01:00:00,0.1070480312,61905012.1093,6649635.54,42924,178999187.67,0.032641,13998372,15690494082.87,0.10729906,0.1055382,1,short MA (6h) is above long MA (24h) → buy signal,0.10679969,0.10566585,0.00113384,0.00118648,-5.264e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.0984,activity surge,0.10617220443,0.0014784200198045046,0.10912904,0.10321536,within band (normal range),-0.00294,slight decrease
2024-09-14 02:00:00,0.1070674963,46763415.532,5019437.4,15785,158692630.04,0.065213,5540693,15679130279.21,0.10726241,0.10574246,1,short MA (6h) is above long MA (24h) → buy signal,0.10684089,0.10576968,0.00107121,0.00116343,-9.222e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.7755,low activity,0.10637383515000001,0.0012911529990977618,0.10895614,0.10379153,within band (normal range),0.000182,no significant change
2024-09-14 03:00:00,0.1072203565,41779471.3898,4478107.82,17216,181825402.58,0.081313,6528737,15653850750.39,0.10720315,0.10596254,1,short MA (6h) is above long MA (24h) → buy signal,0.10689927,0.10587714,0.00102213,0.00113517,-0.00011304,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8526,normal activity,0.1065582365,0.0011153666414868307,0.10878897,0.1043275,within band (normal range),0.001428,no significant change
2024-09-14 04:00:00,0.1067912149,272540202.6813,29189662.6,8921,199269875.75,0.090128,3752409,15648000618.01,0.10709894,0.10615877,1,short MA (6h) is above long MA (24h) → buy signal,0.10688265,0.10594485,0.0009378,0.00109569,-0.00015789,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.445,low activity,0.10669630193999999,0.0009436043763632229,0.10858351,0.10480909,within band (normal range),-0.004002,slight decrease
2024-09-14 05:00:00,0.1064264331,79603114.1798,8507527.15,3521,275817464.54,0.269553,2000099,15600222515.4,0.1069862,0.10628957,1,short MA (6h) is above long MA (24h) → buy signal,0.10681246,0.10598052,0.00083194,0.00104294,-0.000211,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1864,low activity,0.10675779417,0.0008785591692749089,0.10851491,0.10500068,within band (normal range),-0.003416,slight decrease
2024-09-14 06:00:00,0.1073967498,101476179.6199,10860168.77,3879,281229281.94,0.272957,1849226,15519379953.96,0.10699171,0.10647131,1,short MA (6h) is above long MA (24h) → buy signal,0.10690235,0.10608542,0.00081693,0.00099774,-0.00018081,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.2141,low activity,0.10680512952500001,0.0008865723076630632,0.10857827,0.10503198,within band (normal range),0.009117,slight increase
2024-09-14 07:00:00,0.1068463346,51250704.9693,5486409.7,2364,226316875.38,0.396502,1539324,15619853184.25,0.1069581,0.10660939,1,short MA (6h) is above long MA (24h) → buy signal,0.10689373,0.10614179,0.00075194,0.00094858,-0.00019664,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1366,low activity,0.10692554384000001,0.0006898829368624256,0.10830531,0.10554578,within band (normal range),-0.005125,slight decrease
2024-09-14 08:00:00,0.1066346001,57534430.9573,6141303.63,5311,334106494.2,0.198744,2404793,15591271067.04,0.10688595,0.10671792,1,short MA (6h) is above long MA (24h) → buy signal,0.10685387,0.10617829,0.00067558,0.00089398,-0.0002184,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3235,low activity,0.10700812122999999,0.0005240442546094175,0.10805621,0.10596003,within band (normal range),-0.001982,no significant change
2024-09-14 09:00:00,0.1063669467,82884606.3066,8816932.68,9445,163488493.74,0.091455,3588105,15554702080.41,0.10674371,0.10676669,0,short MA (6h) is below long MA (24h) → no buy signal,0.10677896,0.10619227,0.00058669,0.00083252,-0.00024583,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5839,low activity,0.107054798285,0.0004042944307698265,0.10786339,0.10624621,within band (normal range),-0.00251,slight decrease
2024-09-14 10:00:00,0.1057652578,77438345.0242,8211168.3,14040,158636207.79,0.061059,5043502,15489039837.86,0.10657272,0.10673816,0,short MA (6h) is below long MA (24h) → no buy signal,0.106623,0.10616064,0.00046236,0.00075849,-0.00029613,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8614,normal activity,0.10699678202999999,0.0004965420466707465,0.10798987,0.1060037,below lower band (possible breakdown),-0.005657,slight decrease
2024-09-14 11:00:00,0.1054309094,112825703.9989,11889928.55,24974,190912204.37,0.040326,8470477,15414154329.8,0.1064068,0.10677952,0,short MA (6h) is below long MA (24h) → no buy signal,0.1064396,0.10610658,0.00033302,0.0006734,-0.00034038,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.5057,activity surge,0.106866482915,0.0005484474670658449,0.10796338,0.10576959,below lower band (possible breakdown),-0.003161,slight decrease
2024-09-14 12:00:00,0.1056759315,71294670.0378,7534245.44,28143,164835267.69,0.040685,9492911,15412597677.43,0.10612,0.10680839,0,short MA (6h) is below long MA (24h) → no buy signal,0.10632211,0.10607468,0.00024743,0.0005882,-0.00034077,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.6509,activity surge,0.10679828751,0.0006073863647131694,0.10801306,0.10558351,within band (normal range),0.002324,slight increase
2024-09-14 13:00:00,0.1056397715,83501021.2868,8802859.66,18909,180909347.0,0.063606,6381372,15434822288.29,0.1059189,0.10681699,0,short MA (6h) is below long MA (24h) → no buy signal,0.10621714,0.10604247,0.00017467,0.0005055,-0.00033083,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.0983,normal activity,0.10673494676999999,0.0006593312183922758,0.10805361,0.10541628,within band (normal range),-0.000342,no significant change
2024-09-14 14:00:00,0.1063199355,149854357.7088,15907312.06,25250,296289096.37,0.051931,8547958,15388865249.97,0.10586646,0.10679176,0,short MA (6h) is below long MA (24h) → no buy signal,0.10623295,0.10606302,0.00016993,0.00043838,-0.00026845,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.4432,activity surge,0.10669679457999999,0.000660208554594651,0.10801721,0.10537638,within band (normal range),0.006439,slight increase
2024-09-14 15:00:00,0.1056464427,98395982.0953,10431217.3,30662,210426065.59,0.05109,10288661,15486227113.2,0.10574637,0.10669216,0,short MA (6h) is below long MA (24h) → no buy signal,0.10614272,0.10603216,0.00011056,0.00037282,-0.00026226,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.7039,activity surge,0.106651137135,0.0007005394066101173,0.10805222,0.10525006,within band (normal range),-0.006335,slight decrease
2024-09-14 16:00:00,0.1054489378,69185816.2921,7302712.63,26226,223919743.02,0.049167,8849885,15437042228.75,0.10569365,0.10662587,0,short MA (6h) is below long MA (24h) → no buy signal,0.10603599,0.10598896,4.703e-05,0.00030766,-0.00026063,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.4388,activity surge,0.106559215165,0.0007325457626606482,0.10802431,0.10509412,within band (normal range),-0.001869,no significant change
2024-09-14 17:00:00,0.1051618834,71963988.3204,7570713.54,38446,266110786.62,0.036244,12311810,15362748547.37,0.10564882,0.10655317,0,short MA (6h) is below long MA (24h) → no buy signal,0.10590151,0.1059277,-2.619e-05,0.00024089,-0.00026708,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,2.0051,activity surge,0.10643851144500001,0.0007547472671683669,0.10794801,0.10492902,within band (normal range),-0.002722,slight decrease
2024-09-14 18:00:00,0.105091229,106664707.9569,11180097.49,35759,281586061.47,0.039803,11301382,15339999997.23,0.10555137,0.10647018,0,short MA (6h) is below long MA (24h) → no buy signal,0.10577685,0.10586574,-8.889e-05,0.00017493,-0.00026382,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.7746,activity surge,0.10632225129499999,0.0007749953559731082,0.10787224,0.10477226,within band (normal range),-0.000672,no significant change
2024-09-14 19:00:00,0.1051327402,34435800.3025,3618122.37,24093,304114390.65,0.058904,7750239,15315635829.39,0.10546686,0.10641073,0,short MA (6h) is below long MA (24h) → no buy signal,0.10567776,0.10581144,-0.00013368,0.00011321,-0.00024689,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.1875,normal activity,0.106223742005,0.0007954852964201774,0.10781471,0.10463277,within band (normal range),0.000395,no significant change
2024-09-14 20:00:00,0.1054514668,59268042.3592,6243482.62,25653,238052773.72,0.044144,7828773,15336894401.0,0.10532212,0.10633423,0,short MA (6h) is below long MA (24h) → no buy signal,0.10564294,0.10578477,-0.00014183,6.22e-05,-0.00020403,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2875,activity surge,0.10612813344000001,0.0007656220797298665,0.10765938,0.10459689,within band (normal range),0.003032,slight increase
2024-09-14 21:00:00,0.1054928116,35662489.5725,3761872.35,25619,157137084.32,0.040957,8020645,15379537181.29,0.10529651,0.10624744,0,short MA (6h) is below long MA (24h) → no buy signal,0.10561985,0.10576315,-0.0001433,2.11e-05,-0.0001644,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2632,activity surge,0.10605037246,0.0007460017201103632,0.10754238,0.10455837,within band (normal range),0.000392,no significant change
2024-09-14 22:00:00,0.105581296,46236708.2271,4878302.26,2189,187391848.77,0.333378,1260827,15396904904.0,0.10531857,0.10617097,0,short MA (6h) is below long MA (24h) → no buy signal,0.10561391,0.10574968,-0.00013577,-1.027e-05,-0.0001255,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1125,low activity,0.10597606244499999,0.0007126269052112679,0.10740132,0.10455081,within band (normal range),0.000839,no significant change
2024-09-14 23:00:00,0.1054620892,33151451.4181,3500508.78,4493,148939532.16,0.152354,1871228,15393791791.06,0.10536861,0.1061026,0,short MA (6h) is below long MA (24h) → no buy signal,0.10559056,0.10572837,-0.00013781,-3.578e-05,-0.00010203,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.2366,low activity,0.10588814908,0.0006573563729837266,0.10720286,0.10457344,within band (normal range),-0.001129,no significant change
2024-09-15 00:00:00,0.1058069148,75531695.8331,7997232.48,6588,281108181.5,0.114487,2061606,15401352438.91,0.10548789,0.10603774,0,short MA (6h) is below long MA (24h) → no buy signal,0.10562384,0.10573419,-0.00011035,-5.069e-05,-5.966e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.359,low activity,0.105838934075,0.0006220872937388872,0.10708311,0.10459476,within band (normal range),0.00327,slight increase
2024-09-15 01:00:00,0.1063676421,63433339.353,6740722.0,16445,391700779.04,0.075101,6118993,15502193133.51,0.1056937,0.10600939,0,short MA (6h) is below long MA (24h) → no buy signal,0.10573827,0.10578111,-4.284e-05,-4.912e-05,6.28e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9535,normal activity,0.10583599452499999,0.0006192977207601449,0.10707459,0.1045974,within band (normal range),0.0053,slight increase
2024-09-15 02:00:00,0.1059402188,73995000.4156,7838823.31,30604,296059360.9,0.03987,10075450,15468299753.1,0.10577516,0.10596242,0,short MA (6h) is below long MA (24h) → no buy signal,0.10576934,0.1057929,-2.356e-05,-4.401e-05,2.045e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.7131,activity surge,0.105763167975,0.0005003101782734717,0.10676379,0.10476255,within band (normal range),-0.004018,slight decrease
2024-09-15 03:00:00,0.1058435318,81865796.1693,8676463.18,17048,171389084.18,0.067716,5790266,15445657221.97,0.10583362,0.10590505,0,short MA (6h) is below long MA (24h) → no buy signal,0.10578076,0.10579665,-1.589e-05,-3.839e-05,2.25e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.9547,normal activity,0.10571302783499999,0.0004315713607679639,0.10657617,0.10484989,within band (normal range),-0.000913,no significant change
2024-09-15 04:00:00,0.1052646218,55400308.7285,5849339.31,23160,227498912.1,0.036162,7893618,15437845354.51,0.10578084,0.10584145,0,short MA (6h) is below long MA (24h) → no buy signal,0.10570135,0.10575724,-5.589e-05,-4.189e-05,-1.4e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2552,activity surge,0.10564452892000001,0.00038366332930063967,0.10641186,0.1048772,within band (normal range),-0.005469,slight decrease
2024-09-15 05:00:00,0.1051523598,59058014.356,6224854.08,15332,225461510.31,0.065333,5528488,15365746819.33,0.10572921,0.10578836,0,short MA (6h) is below long MA (24h) → no buy signal,0.10561689,0.10571244,-9.555e-05,-5.262e-05,-4.293e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8094,normal activity,0.10558379957500001,0.0003586036796190416,0.10630101,0.10486659,within band (normal range),-0.001066,no significant change
2024-09-15 06:00:00,0.105633188,47118929.3865,4977325.01,15852,478753532.16,0.048699,5290493,15348738757.6,0.10570026,0.10571488,0,short MA (6h) is below long MA (24h) → no buy signal,0.1056194,0.10570656,-8.716e-05,-5.953e-05,-2.763e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8154,normal activity,0.105577196085,0.00035629492434677843,0.10628979,0.10486461,within band (normal range),0.004573,slight increase
2024-09-15 07:00:00,0.1058666478,45279335.563,4789267.18,31171,117496471.46,0.036032,10268388,15405001771.22,0.10561676,0.10567406,0,short MA (6h) is below long MA (24h) → no buy signal,0.10565744,0.10571842,-6.098e-05,-5.982e-05,-1.16e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.5101,activity surge,0.105598983005,0.00036018010791653827,0.10631934,0.10487862,within band (normal range),0.00221,slight increase
2024-09-15 08:00:00,0.1057238048,51423120.2407,5438228.67,32799,188096883.31,0.033172,10178337,15432190803.23,0.10558069,0.10563611,0,short MA (6h) is below long MA (24h) → no buy signal,0.10566765,0.10571882,-5.117e-05,-5.809e-05,6.92e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,1.5054,activity surge,0.10560137667,0.00036087680574854725,0.10632313,0.10487962,within band (normal range),-0.001349,no significant change
2024-09-15 09:00:00,0.1053874595,70409790.3582,7426360.02,29258,172507925.2,0.034888,9186887,15383449863.77,0.10550468,0.1055953,0,short MA (6h) is below long MA (24h) → no buy signal,0.10562454,0.10569428,-6.974e-05,-6.042e-05,-9.32e-06,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,1.2939,activity surge,0.10558876107,0.000363861789478045,0.10631648,0.10486104,within band (normal range),-0.003181,slight decrease
2024-09-15 10:00:00,0.1049435834,115082075.6356,12074399.47,19872,272858653.59,0.046894,6776625,15329266280.01,0.10545117,0.10556106,0,short MA (6h) is below long MA (24h) → no buy signal,0.10551978,0.10563867,-0.00011889,-7.211e-05,-4.678e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8694,normal activity,0.10551994346500002,0.0003481102032571855,0.10621616,0.10482372,within band (normal range),-0.004212,slight decrease
2024-09-15 11:00:00,0.1048447447,73152472.7664,7677832.76,19399,187718620.65,0.055031,7595384,15299418448.41,0.1053999,0.10553664,0,short MA (6h) is below long MA (24h) → no buy signal,0.10541593,0.10557986,-0.00016393,-9.048e-05,-7.345e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.8575,normal activity,0.105479858565,0.00037767912378138836,0.10623522,0.1047245,within band (normal range),-0.000942,no significant change
2024-09-15 12:00:00,0.1057279448,60918601.8778,6404123.05,12029,152964483.62,0.072712,4514444,15285897972.62,0.1054157,0.1055388,0,short MA (6h) is below long MA (24h) → no buy signal,0.10546393,0.10559083,-0.0001269,-9.776e-05,-2.914e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.548,low activity,0.105493808915,0.00038160928842628317,0.10625703,0.10473059,within band (normal range),0.008424,slight increase
2024-09-15 13:00:00,0.1057509515,91867074.5876,9713227.92,17484,202906137.72,0.05807,6144177,15389118976.81,0.10539641,0.10554344,0,short MA (6h) is below long MA (24h) → no buy signal,0.10550809,0.10560269,-9.46e-05,-9.713e-05,2.53e-06,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.7986,low activity,0.10552326232,0.0003773512276689197,0.10627796,0.10476856,within band (normal range),0.000218,no significant change
2024-09-15 14:00:00,0.1061177528,107796578.8066,11374740.36,8386,238888502.77,0.125541,3425935,15428596234.64,0.10546207,0.10553501,0,short MA (6h) is below long MA (24h) → no buy signal,0.10560188,0.10564084,-3.896e-05,-8.55e-05,4.654e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.3957,low activity,0.10557458851000001,0.0003852247202719562,0.10634504,0.10480414,within band (normal range),0.003469,slight increase
2024-09-15 15:00:00,0.1063036641,89500780.2243,9504553.68,5048,233792240.03,0.213162,2822984,15464220076.24,0.10561477,0.1055624,1,short MA (6h) is above long MA (24h) → buy signal,0.10570985,0.10568994,1.991e-05,-6.441e-05,8.432e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.2509,low activity,0.10563313470499999,0.00040310190464027957,0.10643934,0.10482693,within band (normal range),0.001752,no significant change
2024-09-15 16:00:00,0.1050424596,101575124.8425,10731901.67,5848,211377096.68,0.187846,2722872,15453169202.84,0.10563125,0.10554546,1,short MA (6h) is above long MA (24h) → buy signal,0.10560717,0.10564198,-3.481e-05,-5.849e-05,2.368e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.3034,low activity,0.105612684345,0.0004227019151554075,0.10645809,0.10476728,within band (normal range),-0.011864,significant decrease
2024-09-15 17:00:00,0.10547177,111169674.7658,11658831.82,4338,193004928.06,0.224603,2352077,15286223781.94,0.10573576,0.10555837,1,short MA (6h) is above long MA (24h) → buy signal,0.10558634,0.10562937,-4.303e-05,-5.54e-05,1.237e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.243,low activity,0.105611632265,0.00042304202308563523,0.10645772,0.10476555,within band (normal range),0.004087,slight increase
2024-09-15 18:00:00,0.105774924,127101528.569,13412129.53,4764,205173526.27,0.217044,2381220,15357500263.12,0.10574359,0.10558686,1,short MA (6h) is above long MA (24h) → buy signal,0.10561535,0.10564015,-2.48e-05,-4.928e-05,2.448e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.2877,low activity,0.10562131366500001,0.00042452424295397634,0.10647036,0.10477227,within band (normal range),0.002874,slight increase
2024-09-15 19:00:00,0.1055728953,105578073.2787,11191121.43,4321,255910586.45,0.215617,2201371,15475451833.72,0.10571391,0.1056052,1,short MA (6h) is above long MA (24h) → buy signal,0.10560882,0.10563517,-2.635e-05,-4.469e-05,1.834e-05,1,MACD (12h vs 26h EMA) is above signal line → bullish momentum,0.2746,low activity,0.10562685397,0.00042305740760639017,0.10647297,0.10478074,within band (normal range),-0.00191,no significant change
2024-09-15 20:00:00,0.1051648414,83064757.6067,8720138.78,2906,124965322.7,0.280028,1582633,15336237098.35,0.10555509,0.10559325,0,short MA (6h) is below long MA (24h) → no buy signal,0.10554052,0.10560033,-5.981e-05,-4.772e-05,-1.209e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.1965,low activity,0.10559475030000001,0.0004329212054398647,0.10646059,0.10472891,within band (normal range),-0.003865,slight decrease
2024-09-15 21:00:00,0.1041627075,144657926.6451,15060699.43,5470,180839048.15,0.149619,2198047,15341132354.45,0.10519827,0.10553783,0,short MA (6h) is below long MA (24h) → no buy signal,0.10532855,0.10549384,-0.00016529,-7.123e-05,-9.406e-05,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3921,low activity,0.10548450357000001,0.0005011194126669515,0.10648674,0.10448226,below lower band (possible breakdown),-0.009529,slight decrease
2024-09-15 22:00:00,0.103997509,80931965.9191,8409984.79,9734,159249348.69,0.098164,4017677,15143954087.14,0.10502411,0.10547184,0,short MA (6h) is below long MA (24h) → no buy signal,0.10512377,0.105383,-0.00025923,-0.00010883,-0.0001504,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.6824,low activity,0.10538736808,0.0005887570789064586,0.10656488,0.10420985,below lower band (possible breakdown),-0.001586,no significant change
2024-09-15 23:00:00,0.1029471852,166161938.8938,17119716.22,9881,224075149.53,0.099817,3973037,14977953317.21,0.10460334,0.10536706,0,short MA (6h) is below long MA (24h) → no buy signal,0.10478891,0.10520257,-0.00041366,-0.0001698,-0.00024386,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.682,low activity,0.10524255075000002,0.0007918342805198617,0.10682622,0.10365888,below lower band (possible breakdown),-0.0101,significant decrease
2024-09-16 00:00:00,0.1025030249,152968341.4763,15701505.41,8188,539151143.42,0.11495,3457733,15027068865.15,0.10405803,0.10522939,0,short MA (6h) is below long MA (24h) → no buy signal,0.10443724,0.1050026,-0.00056536,-0.00024891,-0.00031645,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5625,low activity,0.105104470905,0.0010009527805253712,0.10710638,0.10310257,below lower band (possible breakdown),-0.004314,slight decrease
2024-09-16 01:00:00,0.1013719414,216280211.2668,21983269.21,5480,236984001.1,0.144329,2480868,14941171417.04,0.10335787,0.10502124,0,short MA (6h) is below long MA (24h) → no buy signal,0.10396565,0.10473367,-0.00076802,-0.00035273,-0.00041529,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3887,low activity,0.10491544998499999,0.0013028537079783757,0.10752116,0.10230974,below lower band (possible breakdown),-0.011035,significant decrease
2024-09-16 02:00:00,0.1004214797,202473453.8749,20425751.34,4042,197830239.75,0.213235,1685627,14726772046.61,0.10256731,0.10479129,0,short MA (6h) is below long MA (24h) → no buy signal,0.1034204,0.10441425,-0.00099385,-0.00048096,-0.00051289,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3111,low activity,0.10465486456999999,0.0016314935649588494,0.10791785,0.10139188,below lower band (possible breakdown),-0.009376,slight decrease
2024-09-16 03:00:00,0.1016103424,102374916.261,10358218.17,3909,187548908.61,0.238489,2063930,14729232209.76,0.10214191,0.10461491,0,short MA (6h) is below long MA (24h) → no buy signal,0.10314193,0.10420655,-0.00106462,-0.00059769,-0.00046693,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3141,low activity,0.1044420493,0.001739155022625556,0.10792036,0.10096374,within band (normal range),0.011839,significant increase
2024-09-16 04:00:00,0.1012975189,53757357.0035,5459732.71,6523,117952084.89,0.126174,2955916,14796388226.06,0.10169192,0.10444961,0,short MA (6h) is below long MA (24h) → no buy signal,0.10285817,0.10399106,-0.00113289,-0.00070473,-0.00042816,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.5551,low activity,0.104220735005,0.001845821990520158,0.10791238,0.10052909,within band (normal range),-0.003079,slight decrease
2024-09-16 05:00:00,0.1020610488,80582673.605,8193522.27,3678,178495224.76,0.198639,1834375,14824289636.05,0.10154423,0.10432081,0,short MA (6h) is below long MA (24h) → no buy signal,0.10273554,0.1038481,-0.00111256,-0.00078629,-0.00032627,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3265,low activity,0.10405441447,0.0018846173092287749,0.10782365,0.10028518,within band (normal range),0.007537,slight increase
2024-09-16 06:00:00,0.1017590909,88012952.5215,8975984.71,3399,207013879.0,0.259867,2316744,14872396633.51,0.10142024,0.10415939,0,short MA (6h) is below long MA (24h) → no buy signal,0.10258531,0.10369336,-0.00110805,-0.00085065,-0.0002574,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.3163,low activity,0.10389518984499999,0.0019392714980989844,0.10777373,0.10001665,within band (normal range),-0.002959,slight decrease
2024-09-16 07:00:00,0.1027972011,98098564.3475,10034563.39,4546,244407698.86,0.239989,2237249,14836446380.45,0.10165778,0.10403149,0,short MA (6h) is below long MA (24h) → no buy signal,0.10261791,0.10362698,-0.00100907,-0.00088233,-0.00012674,0,MACD (12h vs 26h EMA) is below signal line → no bullish signal,0.4717,low activity,0.103792812665,0.0019405507634532456,0.10767391,0.09991171,within band (normal range),0.010202,significant increase
